store_id,product_id,category,region,inventory_level,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day_of_week,target,prediction
1,1,0,2,139,4.51,53.403,0,1,0,46.06,1,2022,3,3,1,7
3,8,0,3,253,264.45,81.144,0,3,1,80.65,1,2022,4,6,252,251
2,1,3,0,80,36.98,55.8495,20,2,1,49.1,3,2022,2,4,27,31
4,19,1,3,349,127.88,35.0385,5,0,0,32.27,3,2022,6,2,114,123
4,0,3,3,354,168.13,91.623,5,0,1,90.09,0,2023,12,5,173,163
0,6,4,0,346,275.14,69.006,15,3,1,65.55,0,2023,2,5,262,270
1,2,0,2,414,378.71,43.953,5,1,0,42.28,2,2022,10,6,374,375
1,8,2,1,402,335.07,50.106,15,0,1,49.49,1,2023,5,3,338,332
2,14,3,1,449,228.22,81.6795,20,2,0,79.07,3,2023,1,6,231,223
2,5,4,0,248,59.54,86.4465,15,1,0,80.8,1,2022,1,6,65,55
3,17,3,0,80,14.94,32.34,10,0,0,32.7,2,2022,8,6,2,12
0,11,2,0,308,201.11,41.6745,5,2,0,36.91,0,2023,9,3,197,196
2,11,2,0,266,92.61,19.1835,0,2,1,17.74,2,2022,10,1,89,87
2,18,3,2,264,102.34,53.6655,10,2,0,53.66,0,2023,4,1,87,97
3,8,1,0,74,18.84,22.512000000000004,15,3,0,26.38,1,2023,8,6,27,15
0,13,2,2,484,365.37,19.677,10,0,1,15.54,2,2022,10,6,368,358
0,9,2,2,433,154.03,73.836,5,0,1,66.64,0,2022,6,1,161,149
0,9,4,0,197,33.67,71.96700000000001,15,2,0,69.66,3,2023,4,0,37,29
1,14,3,1,273,70.23,58.9365,0,2,0,59.05,1,2023,4,5,64,65
3,15,2,3,82,40.1,43.4385,0,1,0,40.75,2,2023,11,0,25,35
3,17,1,3,238,197.27,70.602,5,0,1,65.56,1,2023,1,6,197,193
2,18,0,2,173,100.15,50.8725,5,0,1,51.87,1,2023,11,0,93,95
3,0,4,0,415,139.25,40.341,5,2,1,40.96,3,2022,2,4,129,134
0,9,0,1,174,30.1,46.998,15,0,1,44.56,0,2022,7,3,24,26
0,19,0,2,334,134.05,37.86300000000001,5,2,0,34.64,0,2023,4,6,137,129
2,9,4,0,320,99.21,95.0985,15,1,1,94.16,0,2023,2,4,98,94
1,4,1,1,282,25.68,39.438,10,0,0,35.95,3,2023,9,2,24,21
4,0,2,2,362,67.44,26.449500000000004,15,3,0,26.95,3,2023,12,6,48,62
2,8,2,3,469,450.21,37.789500000000004,15,0,0,35.59,0,2023,10,5,452,445
0,10,0,0,489,373.41,19.362000000000002,10,2,1,13.75,2,2023,11,2,360,368
3,6,4,1,349,-2.47,48.6885,5,3,0,43.26,3,2023,6,6,0,4
2,11,2,1,105,53.47,62.958000000000006,10,1,0,64.13,2,2023,2,1,47,50
0,6,4,1,414,162.52,53.256,15,0,0,53.93,1,2022,7,6,152,158
2,5,2,0,140,72.35,79.57950000000001,20,2,0,80.71,3,2022,5,0,79,68
4,3,1,1,142,124.76,64.7115,20,3,1,58.0,2,2023,9,3,129,119
2,11,2,2,286,14.16,67.72500000000001,10,2,1,66.73,1,2023,12,6,9,11
3,7,1,2,339,131.84,87.39150000000001,5,1,0,82.41,1,2022,8,6,136,127
2,16,1,2,339,163.19,21.9975,20,1,0,20.41,1,2023,2,4,150,159
1,7,3,0,80,46.88,81.2595,15,0,1,82.3,1,2023,7,5,28,43
0,1,0,1,340,39.38,101.0205,5,3,1,97.39,3,2023,11,6,43,32
0,3,2,1,118,100.45,14.605500000000001,15,0,0,14.15,0,2022,1,6,81,93
4,17,2,3,61,9.48,27.237000000000002,15,2,1,21.8,2,2023,5,4,3,9
1,18,1,2,261,31.31,68.3865,10,0,1,64.3,0,2022,8,5,33,26
2,13,4,3,406,53.76,21.798000000000002,5,3,0,23.03,0,2022,7,6,34,49
1,6,4,2,302,74.79,42.42,15,2,1,39.7,3,2022,1,3,70,69
3,3,1,3,448,225.76,93.3555,10,3,1,91.04,1,2023,1,1,231,221
1,9,1,0,209,58.87,60.606,20,0,0,58.86,3,2023,1,4,47,53
2,1,0,2,370,278.43,62.202000000000005,10,2,1,61.58,3,2023,5,4,272,273
1,14,3,3,407,302.66,33.117,10,1,1,28.13,0,2022,3,3,286,296
1,11,1,0,487,454.19,41.83200000000001,15,3,0,36.02,1,2022,10,2,450,451
4,13,1,0,371,219.56,29.022000000000002,15,2,0,32.1,2,2023,4,2,212,214
3,19,2,0,139,93.08,26.544000000000004,10,1,1,27.45,0,2022,10,1,94,87
1,11,4,2,146,96.01,41.601,20,3,1,39.99,1,2022,2,2,83,91
0,6,0,0,53,47.49,77.196,5,0,1,70.82,0,2023,8,0,49,41
3,8,2,2,151,92.39,90.909,15,1,1,85.49,0,2022,7,5,75,87
1,13,4,0,151,103.73,96.54750000000001,10,2,1,90.99,1,2022,4,0,84,99
4,6,0,1,177,82.59,11.193000000000001,20,0,0,8.7,2,2022,5,0,76,77
4,10,2,2,425,292.12,87.16050000000001,15,2,0,80.69,2,2023,3,0,300,288
4,3,2,2,220,132.96,61.362,10,2,1,56.88,3,2023,7,4,125,127
3,11,3,2,219,109.92,52.101,0,0,1,47.76,0,2023,3,4,109,105
3,14,2,2,87,10.54,65.2155,10,0,0,62.94,0,2023,7,6,4,10
0,3,1,3,324,69.02,20.118000000000002,5,0,0,18.81,3,2022,11,1,73,65
0,14,1,0,258,141.63,25.284,15,2,0,20.23,2,2023,12,0,123,137
0,9,3,1,350,285.38,38.1885,15,3,0,32.47,0,2022,1,1,279,281
3,6,3,2,480,473.42,97.31400000000001,15,0,1,96.65,1,2022,9,3,464,464
2,6,4,1,238,169.22,68.1975,20,2,1,67.72,1,2023,9,0,163,164
0,4,2,3,356,147.81,30.240000000000002,10,1,0,28.41,1,2022,6,3,152,143
1,7,3,0,110,57.48,78.8655,15,3,0,77.24,3,2022,12,6,62,53
1,8,0,0,195,125.41,65.52,10,3,0,61.29,3,2023,7,6,106,121
2,18,0,3,86,78.7,45.664500000000004,0,1,0,40.73,2,2023,8,5,63,72
0,16,3,2,68,7.28,63.714000000000006,0,1,1,56.14,3,2022,5,4,7,9
3,11,3,0,152,126.26,16.233,5,1,1,15.7,2,2022,8,0,109,121
4,19,0,2,250,58.53,30.3135,15,2,0,29.0,3,2022,1,2,60,53
0,19,2,0,73,4.99,42.63,15,0,1,38.8,3,2022,1,4,12,7
1,12,0,1,375,326.12,16.947000000000003,15,3,1,16.16,0,2023,7,4,317,321
0,15,3,1,256,40.55,47.61750000000001,20,3,1,40.82,0,2023,4,0,35,35
1,18,0,2,399,112.94,31.836000000000002,5,2,1,34.97,3,2023,7,5,95,108
3,17,4,2,323,157.12,34.1775,15,3,1,28.94,0,2023,2,3,157,152
0,19,0,2,298,156.3,67.1685,15,1,1,61.73,0,2023,3,2,138,152
2,4,3,0,154,70.49,58.967999999999996,10,1,1,52.42,3,2022,7,6,63,66
4,3,0,0,450,181.76,62.454,0,3,1,56.19,2,2022,8,5,187,175
1,6,0,0,481,253.9,82.1835,20,3,1,77.25,2,2023,8,4,240,249
3,10,3,0,240,86.56,27.489,10,0,0,28.76,0,2022,9,3,72,82
1,7,2,1,301,62.04,53.8755,5,3,0,55.08,2,2023,2,3,57,56
3,7,4,2,442,209.41,49.224000000000004,0,2,0,46.5,0,2023,8,1,201,204
0,2,1,3,387,273.32,42.0105,10,1,0,39.96,0,2023,11,4,281,269
2,19,1,3,225,29.03,86.60400000000001,15,3,1,80.79,2,2022,8,3,36,24
2,19,1,0,407,329.16,92.54700000000001,15,2,1,83.56,0,2022,5,1,337,326
0,19,4,1,418,376.63,62.1285,20,2,1,62.67,2,2023,4,6,357,371
0,12,4,0,325,148.6,53.109,10,0,1,49.44,3,2023,11,4,130,143
4,1,3,3,376,208.03,22.5645,10,2,0,16.82,0,2023,9,6,216,203
4,10,3,3,317,290.48,60.5325,10,0,0,61.96,0,2022,8,4,292,286
4,7,3,1,154,60.13,92.5155,10,0,0,91.12,1,2023,1,2,45,56
1,14,4,0,182,94.69,30.975,0,3,0,32.79,3,2022,7,3,79,90
3,9,3,3,115,126.29,43.323,5,0,1,37.73,1,2023,11,3,108,113
3,7,2,2,125,92.35,29.1585,15,1,0,27.27,1,2023,1,1,98,87
3,15,0,0,335,280.68,74.949,15,2,1,66.57,3,2023,8,2,290,277
4,11,0,0,193,114.41,48.331500000000005,10,0,0,45.36,0,2023,7,4,110,109
3,17,1,3,423,215.98,93.97500000000001,15,3,1,86.07,1,2023,8,6,207,212
1,19,0,1,251,202.26,51.80700000000001,5,0,0,49.12,1,2023,9,6,203,196
0,16,0,1,177,76.94,47.4705,10,1,0,41.78,1,2023,4,1,84,72
2,0,3,2,351,278.42,43.701,15,2,1,42.04,3,2022,10,6,283,273
4,0,3,1,225,212.25,11.361,15,3,0,11.66,2,2022,12,0,195,206
0,17,2,1,379,155.45,70.602,5,1,0,63.43,0,2023,9,2,162,151
0,17,2,3,147,42.74,16.926000000000002,5,3,0,16.05,0,2023,3,6,40,36
2,12,4,3,198,102.48,67.14750000000001,20,2,1,59.21,2,2023,6,4,89,96
1,10,3,3,430,257.64,22.029,15,3,0,22.92,3,2022,2,6,249,253
1,2,0,3,118,51.57,101.1255,15,0,0,93.95,1,2022,9,4,38,45
1,16,4,0,269,109.22,12.285,15,2,0,9.87,2,2023,11,1,90,104
4,1,3,1,245,241.96,90.447,15,0,0,81.36,1,2023,2,0,225,234
4,16,0,0,173,111.5,54.7995,20,1,1,51.05,3,2022,12,6,121,106
4,6,1,2,181,100.15,29.841000000000005,20,2,0,28.59,2,2022,4,2,86,94
0,4,3,2,360,313.68,26.9115,15,3,0,27.43,1,2023,4,4,298,307
1,1,4,3,75,30.55,99.078,5,0,1,91.94,1,2022,11,1,17,26
1,15,1,3,386,185.57,79.7475,15,3,1,80.19,1,2022,3,1,194,182
1,12,2,3,476,93.84,33.054,20,3,1,32.68,0,2023,2,2,75,87
1,2,0,1,280,191.58,40.11000000000001,0,2,0,36.46,1,2022,5,1,194,188
1,9,2,3,299,35.29,13.671,10,1,0,13.19,0,2022,4,2,25,31
3,9,3,1,336,125.16,60.0705,5,2,1,59.31,0,2023,12,1,126,120
2,13,2,3,336,323.69,84.3045,5,0,0,78.31,0,2022,2,1,314,317
3,7,3,2,201,78.45,42.430499999999995,5,3,1,38.2,0,2022,4,6,76,73
2,9,2,3,65,41.68,103.278,0,3,0,100.95,2,2023,11,2,42,35
4,11,3,0,268,97.57,44.6775,20,2,1,38.29,2,2023,8,4,93,93
0,16,1,3,485,16.23,63.1995,0,0,0,64.2,0,2023,10,0,12,13
2,19,3,1,151,123.61,16.485,0,1,1,13.74,1,2023,12,4,106,119
1,3,4,1,404,157.67,98.658,10,0,0,92.24,2,2023,2,6,153,153
3,19,2,3,387,172.57,48.0165,15,0,1,46.04,3,2022,5,5,170,167
4,5,2,2,441,392.08,18.0285,5,2,1,12.8,1,2022,1,5,374,387
1,15,3,2,478,79.37,44.709,0,1,1,41.84,2,2022,2,4,64,74
1,14,4,3,255,16.53,100.737,0,0,0,99.25,0,2022,4,3,18,12
0,1,1,2,320,85.71,39.836999999999996,5,1,0,33.44,3,2023,5,3,66,81
2,14,0,1,216,210.2,16.464,0,0,0,18.39,0,2022,3,0,207,202
1,15,1,1,187,16.53,29.0955,10,1,0,25.04,3,2022,9,1,13,13
4,17,0,3,225,127.94,54.2325,20,1,1,50.49,1,2023,12,6,111,123
0,7,4,1,87,13.26,90.95100000000001,10,1,1,82.72,3,2022,1,3,20,12
0,19,4,3,314,205.15,68.8275,5,0,1,69.52,0,2023,6,3,191,200
1,16,1,1,163,11.33,101.45100000000001,0,3,0,97.5,2,2022,7,1,20,11
4,8,0,3,323,5.44,56.6685,0,0,0,55.31,1,2023,4,5,14,7
3,19,2,1,92,92.59,16.5165,10,2,1,20.1,1,2023,6,4,80,83
4,6,3,3,211,94.57,49.1715,10,3,1,47.22,2,2022,1,0,87,89
3,11,3,2,381,231.48,98.66850000000001,10,0,1,97.6,0,2023,7,3,216,226
1,5,0,0,492,231.46,31.038,20,2,0,31.73,1,2023,3,6,230,226
1,4,2,3,57,3.23,10.542,15,2,1,7.82,3,2023,12,5,6,5
